Date,AAPL,AMZN,GOOGL,META,MSFT
2022-02-23,158.04708862304688,144.82699584960938,127.44173431396484,198.04302978515625,274.7921447753906
2022-02-24,160.68331909179688,151.35800170898438,132.53887939453125,207.1742706298828,288.832275390625
2022-02-25,162.76666259765625,153.7884979248047,134.30535888671875,210.04835510253906,291.4991149902344
2022-02-28,163.0332489013672,153.56300354003906,134.9021759033203,210.59722900390625,292.9501953125
2022-03-01,161.13751220703125,151.14199829101562,133.90780639648438,203.07269287109375,289.18524169921875
2022-03-02,164.4550323486328,152.05250549316406,134.417236328125,207.6832275390625,294.3227844238281
2022-03-03,164.1291961669922,147.89849853515625,133.74600219726562,202.5537567138672,290.13629150390625
2022-03-04,161.10791015625,145.64100646972656,131.75527954101562,199.64971923828125,284.1946716308594
2022-03-07,157.28680419921875,137.4530029296875,126.23362731933594,187.08555603027344,273.458740234375
2022-03-08,155.4503173828125,136.01449584960938,126.95879364013672,189.89974975585938,270.4585266113281
2022-03-09,160.89065551757812,139.2790069580078,133.2670440673828,198.0929412841797,282.8612976074219
2022-03-10,156.5166473388672,146.8175048828125,132.27769470214844,194.8096923828125,280.0081481933594
2022-03-11,152.7745361328125,145.52450561523438,129.72161865234375,187.2252655029297,274.5960693359375
2022-03-14,148.71646118164062,141.85299682617188,125.80661010742188,186.2472686767578,271.0370178222656
2022-03-15,153.12998962402344,147.3665008544922,129.0498809814453,191.63619995117188,281.5376892089844
2022-03-16,157.57310485839844,153.10400390625,133.12771606445312,203.21241760253906,288.6361999511719
2022-03-17,158.59010314941406,157.23899841308594,133.68557739257812,207.41378784179688,289.4499206542969
2022-03-18,161.90762329101562,161.25050354003906,135.96945190429688,216.04603576660156,294.55816650390625
2022-03-21,163.2899627685547,161.4915008544922,135.9454803466797,211.05628967285156,293.31292724609375
2022-03-22,166.68649291992188,164.88900756835938,139.70765686035156,216.20570373535156,298.1172180175781
2022-03-23,168.05892944335938,163.4080047607422,138.1169891357422,213.0222625732422,293.636474609375
2022-03-24,171.8701171875,163.64950561523438,141.4097137451172,219.11973571777344,298.15643310546875
2022-03-25,172.5119171142578,164.77349853515625,141.51058959960938,221.3651123046875,297.74462890625
2022-03-28,173.3807830810547,168.99049377441406,141.29335021972656,223.13148498535156,304.62744140625
2022-03-29,176.69834899902344,169.31500244140625,142.34213256835938,229.3886260986328,309.245361328125
2022-03-30,175.5233917236328,166.30099487304688,141.77578735351562,227.38275146484375,307.7256164550781
2022-03-31,172.4033203125,162.99749755859375,138.9080810546875,221.9040069580078,302.28411865234375
2022-04-01,172.10708618164062,163.55999755859375,139.98983764648438,224.38890075683594,303.3724670410156
2022-04-04,176.18490600585938,168.34649658203125,142.80760192871094,233.4103546142578,308.81390380859375
2022-04-05,172.84764099121094,164.05499267578125,140.42984008789062,231.3645477294922,304.8038635253906
2022-04-06,169.658447265625,158.75599670410156,136.39146423339844,222.8420867919922,293.6463623046875
2022-04-07,169.96453857421875,157.7845001220703,135.73272705078125,222.49278259277344,295.479736328125
2022-04-08,167.9404296875,154.4604949951172,133.13470458984375,221.8740692138672,291.1657409667969
2022-04-11,163.6552734375,151.1219940185547,128.6758270263672,216.01609802246094,279.68463134765625
2022-04-12,165.5411376953125,150.78750610351562,127.5680923461914,213.7008514404297,276.54718017578125
2022-04-13,168.24652099609375,155.54100036621094,129.74508666992188,214.5491180419922,281.99847412109375
2022-04-14,163.2010955810547,151.7064971923828,126.58472442626953,209.74896240234375,274.36077880859375
2022-04-18,162.98388671875,152.78500366210938,127.53013610839844,210.3377685546875,275.0372619628906
2022-04-19,165.284423828125,158.11549377441406,129.85997009277344,216.86434936523438,279.72381591796875
2022-04-20,165.1165771484375,153.9980010986328,127.8932113647461,200.0089874267578,280.7630920410156
2022-04-21,164.31680297851562,148.29600524902344,124.67141723632812,187.684326171875,275.3216247558594
2022-04-22,159.7453155517578,144.35000610351562,119.49835205078125,183.73243713378906,268.674072265625
2022-04-25,160.82154846191406,146.07400512695312,122.93290710449219,186.60653686523438,275.2333679199219
2022-04-26,154.81838989257812,139.39100646972656,118.51398468017578,180.5789337158203,264.9385986328125
2022-04-27,154.59132385253906,138.16700744628906,114.1634750366211,174.5912322998047,277.6844787597656
2022-04-28,161.57192993164062,144.59649658203125,118.38662719726562,205.30810546875,283.96923828125
2022-04-29,155.65762329101562,124.28150177001953,113.97868347167969,200.05889892578125,272.0959167480469
2022-05-02,155.9637451171875,124.5,116.44934844970703,210.69703674316406,278.9100341796875
2022-05-03,157.46450805664062,124.25350189208984,117.19949340820312,211.59518432617188,276.2726135253906
2022-05-04,163.921875,125.92849731445312,122.12084197998047,222.95184326171875,284.3123779296875
2022-05-05,154.78878784179688,116.40699768066406,116.37194061279297,207.85287475585938,271.9291687011719
2022-05-06,155.5205078125,114.77249908447266,115.61380767822266,203.3521270751953,269.36041259765625
2022-05-09,150.35888671875,108.78900146484375,112.38201904296875,195.80764770507812,259.4087829589844
2022-05-10,152.78146362304688,108.85900115966797,114.26385498046875,197.2446746826172,264.2326354980469
2022-05-11,144.86109924316406,105.37200164794922,113.4722671508789,188.3529510498047,255.4575958251953
2022-05-12,140.9651641845703,106.93049621582031,112.71463775634766,190.8478240966797,250.35922241210938
2022-05-13,145.46424865722656,113.05500030517578,115.91746520996094,198.21267700195312,256.0164489746094
2022-05-16,143.9118194580078,110.81050109863281,114.31380462646484,199.62977600097656,256.38897705078125
2022-05-17,147.5704345703125,115.36849975585938,116.3394775390625,202.20448303222656,261.6050720214844
2022-05-18,139.24465942382812,107.11250305175781,111.7712173461914,191.8457794189453,249.69424438476562
2022-05-19,135.81346130371094,107.31900024414062,110.25746154785156,190.897705078125,248.7704620361328
2022-05-20,136.05075073242188,107.59100341796875,108.78314971923828,193.14309692382812,248.2004852294922
2022-05-23,141.50901794433594,107.55699920654297,111.36019134521484,195.82757568359375,256.15081787109375
2022-05-24,138.78976440429688,104.0999984741211,105.84851837158203,180.9082489013672,255.1385955810547
2022-05-25,138.94801330566406,106.7750015258789,105.68370819091797,183.45301818847656,257.9885559082031
2022-05-26,142.1715087890625,111.07749938964844,107.66893005371094,191.2370147705078,261.3101806640625
2022-05-27,147.96595764160156,115.14649963378906,112.187744140625,194.7298583984375,268.5235290527344
2022-05-31,147.17491149902344,120.20950317382812,113.63158416748047,193.24290466308594,267.1772155761719
2022-06-01,147.04635620117188,121.68399810791016,113.76143646240234,188.25315856933594,267.7176818847656
2022-06-02,149.5183868408203,125.51100158691406,117.48765563964844,198.4521942138672,269.8403625488281
2022-06-03,143.75360107421875,122.3499984741211,114.4096908569336,190.38876342773438,265.3591003417969
2022-06-06,144.505126953125,124.79000091552734,116.68658447265625,193.85165405273438,264.111083984375
2022-06-07,147.04635620117188,123.0,117.01519775390625,195.24876403808594,267.7962646484375
